dim,hidden_mult,activation,dtype,fp8,class,device,measurement,value
1024,8,relu2,bfloat16,False,PreCompiledGatedMLP,mps,Backward Time (ms),17.12529169890331
1024,8,silu,float32,False,GatedMLP,mps,Forward Time (ms),5.898474999412429
1024,8,silu,float32,False,GatedMLP,mps,Backward Time (ms),12.417766700673383
1024,8,silu,float32,False,PreCompiledGatedMLP,mps,Forward Time (ms),5.773829099780414
1024,8,silu,float32,False,PreCompiledGatedMLP,mps,Backward Time (ms),12.184104199695867
1024,8,silu,float16,False,GatedMLP,mps,Forward Time (ms),8.042312499310356
1024,8,silu,float16,False,GatedMLP,mps,Backward Time (ms),13.24161670054309
1024,8,silu,float16,False,PreCompiledGatedMLP,mps,Forward Time (ms),6.670929100073408
1024,8,silu,float16,False,PreCompiledGatedMLP,mps,Backward Time (ms),13.861545899999328
1024,8,silu,bfloat16,False,GatedMLP,mps,Forward Time (ms),13.06414999999106
1024,8,silu,bfloat16,False,GatedMLP,mps,Backward Time (ms),21.51846250053495
1024,8,silu,bfloat16,False,PreCompiledGatedMLP,mps,Forward Time (ms),11.095124999701511
1024,8,silu,bfloat16,False,PreCompiledGatedMLP,mps,Backward Time (ms),18.38002920121653
2048,2,relu,float32,False,GatedMLP,mps,Forward Time (ms),6.3749916007509455
2048,2,relu,float32,False,GatedMLP,mps,Backward Time (ms),15.311808399565052
2048,2,relu,float32,False,PreCompiledGatedMLP,mps,Forward Time (ms),5.049774999497458
2048,2,relu,float32,False,PreCompiledGatedMLP,mps,Backward Time (ms),11.73741670063464
2048,2,relu,float16,False,GatedMLP,mps,Forward Time (ms),6.536220799898729
2048,2,relu,float16,False,GatedMLP,mps,Backward Time (ms),13.503066700650379
2048,2,relu,float16,False,PreCompiledGatedMLP,mps,Forward Time (ms),4.942112498974893
2048,2,relu,float16,False,PreCompiledGatedMLP,mps,Backward Time (ms),11.28742080036318
2048,2,relu,bfloat16,False,GatedMLP,mps,Forward Time (ms),12.57265829917742
2048,2,relu,bfloat16,False,GatedMLP,mps,Backward Time (ms),19.946954199986067
2048,2,relu,bfloat16,False,PreCompiledGatedMLP,mps,Forward Time (ms),10.777220899763051
2048,2,relu,bfloat16,False,PreCompiledGatedMLP,mps,Backward Time (ms),20.863691600970924
2048,2,relu2,float32,False,GatedMLP,mps,Forward Time (ms),7.016770799236838
2048,2,relu2,float32,False,GatedMLP,mps,Backward Time (ms),13.829808300943114
2048,2,relu2,float32,False,PreCompiledGatedMLP,mps,Forward Time (ms),4.80477079981938
2048,2,relu2,float32,False,PreCompiledGatedMLP,mps,Backward Time (ms),11.576966701250058
2048,2,relu2,float16,False,GatedMLP,mps,Forward Time (ms),7.43177080003079
2048,2,relu2,float16,False,GatedMLP,mps,Backward Time (ms),11.692029199912213
2048,2,relu2,float16,False,PreCompiledGatedMLP,mps,Forward Time (ms),4.73059159994591
2048,2,relu2,float16,False,PreCompiledGatedMLP,mps,Backward Time (ms),9.294645900081377
2048,2,relu2,bfloat16,False,GatedMLP,mps,Forward Time (ms),10.672074998728931
2048,2,relu2,bfloat16,False,GatedMLP,mps,Backward Time (ms),18.117604102008045
2048,2,relu2,bfloat16,False,PreCompiledGatedMLP,mps,Forward Time (ms),8.032833300239872
2048,2,relu2,bfloat16,False,PreCompiledGatedMLP,mps,Backward Time (ms),14.04846249934053
2048,2,silu,float32,False,GatedMLP,mps,Forward Time (ms),5.0307041994528845
2048,2,silu,float32,False,GatedMLP,mps,Backward Time (ms),10.878158301056828
2048,2,silu,float32,False,PreCompiledGatedMLP,mps,Forward Time (ms),4.362941600265913
2048,2,silu,float32,False,PreCompiledGatedMLP,mps,Backward Time (ms),10.54400419961894
2048,2,silu,float16,False,GatedMLP,mps,Forward Time (ms),6.64700829947833
2048,2,silu,float16,False,GatedMLP,mps,Backward Time (ms),11.2672458999441
2048,2,silu,float16,False,PreCompiledGatedMLP,mps,Forward Time (ms),4.74459169927286
2048,2,silu,float16,False,PreCompiledGatedMLP,mps,Backward Time (ms),9.78717499965569
2048,2,silu,bfloat16,False,GatedMLP,mps,Forward Time (ms),12.707625000621192
2048,2,silu,bfloat16,False,GatedMLP,mps,Backward Time (ms),19.04252499953145
2048,2,silu,bfloat16,False,PreCompiledGatedMLP,mps,Forward Time (ms),8.868591701320838
2048,2,silu,bfloat16,False,PreCompiledGatedMLP,mps,Backward Time (ms),17.41432499984512
2048,4,relu,float32,False,GatedMLP,mps,Forward Time (ms),14.394075000018347
2048,4,relu,float32,False,GatedMLP,mps,Backward Time (ms),27.101200001197867
2048,4,relu,float32,False,PreCompiledGatedMLP,mps,Forward Time (ms),13.403066700266208
2048,4,relu,float32,False,PreCompiledGatedMLP,mps,Backward Time (ms),28.373437499976717
2048,4,relu,float16,False,GatedMLP,mps,Forward Time (ms),13.853816699702293
2048,4,relu,float16,False,GatedMLP,mps,Backward Time (ms),23.84748330077855
2048,4,relu,float16,False,PreCompiledGatedMLP,mps,Forward Time (ms),14.537487500638235
2048,4,relu,float16,False,PreCompiledGatedMLP,mps,Backward Time (ms),25.252416600415017
2048,4,relu,bfloat16,False,GatedMLP,mps,Forward Time (ms),27.704499999526888
2048,4,relu,bfloat16,False,GatedMLP,mps,Backward Time (ms),32.400758400035556
2048,4,relu,bfloat16,False,PreCompiledGatedMLP,mps,Forward Time (ms),22.34338749985909
2048,4,relu,bfloat16,False,PreCompiledGatedMLP,mps,Backward Time (ms),35.809808399062604
2048,4,relu2,float32,False,GatedMLP,mps,Forward Time (ms),13.110937499732245
2048,4,relu2,float32,False,GatedMLP,mps,Backward Time (ms),28.080666600726545
2048,4,relu2,float32,False,PreCompiledGatedMLP,mps,Forward Time (ms),12.940016599895898
2048,4,relu2,float32,False,PreCompiledGatedMLP,mps,Backward Time (ms),29.984820900426712
2048,4,relu2,float16,False,GatedMLP,mps,Forward Time (ms),14.999204099876806
2048,4,relu2,float16,False,GatedMLP,mps,Backward Time (ms),24.775537599634845
2048,4,relu2,float16,False,PreCompiledGatedMLP,mps,Forward Time (ms),12.301929199020378
2048,4,relu2,float16,False,PreCompiledGatedMLP,mps,Backward Time (ms),22.34449170064181
2048,4,relu2,bfloat16,False,GatedMLP,mps,Forward Time (ms),22.399120799673256
2048,4,relu2,bfloat16,False,GatedMLP,mps,Backward Time (ms),35.74672920076409
2048,4,relu2,bfloat16,False,PreCompiledGatedMLP,mps,Forward Time (ms),21.533949999138713
2048,4,relu2,bfloat16,False,PreCompiledGatedMLP,mps,Backward Time (ms),39.175325000542216
2048,4,silu,float32,False,GatedMLP,mps,Forward Time (ms),13.156999999773689
2048,4,silu,float32,False,GatedMLP,mps,Backward Time (ms),26.898700000310782
2048,4,silu,float32,False,PreCompiledGatedMLP,mps,Forward Time (ms),14.951324999856297
2048,4,silu,float32,False,PreCompiledGatedMLP,mps,Backward Time (ms),28.458541601139586
2048,4,silu,float16,False,GatedMLP,mps,Forward Time (ms),13.86425840028096
2048,4,silu,float16,False,GatedMLP,mps,Backward Time (ms),23.349516598682385
2048,4,silu,float16,False,PreCompiledGatedMLP,mps,Forward Time (ms),29.283845900499728
2048,4,silu,float16,False,PreCompiledGatedMLP,mps,Backward Time (ms),25.226779098738916
2048,4,silu,bfloat16,False,GatedMLP,mps,Forward Time (ms),22.869829200499225
2048,4,silu,bfloat16,False,GatedMLP,mps,Backward Time (ms),34.97211659851018
2048,4,silu,bfloat16,False,PreCompiledGatedMLP,mps,Forward Time (ms),19.332579099864233
2048,4,silu,bfloat16,False,PreCompiledGatedMLP,mps,Backward Time (ms),37.93362500000512
2048,8,relu,float32,False,GatedMLP,mps,Forward Time (ms),30.149387499841396
2048,8,relu,float32,False,GatedMLP,mps,Backward Time (ms),47.101058399130125
2048,8,relu,float32,False,PreCompiledGatedMLP,mps,Forward Time (ms),35.636329199769534
2048,8,relu,float32,False,PreCompiledGatedMLP,mps,Backward Time (ms),43.26151240093168
2048,8,relu,float16,False,GatedMLP,mps,Forward Time (ms),28.206637500261422
2048,8,relu,float16,False,GatedMLP,mps,Backward Time (ms),40.39990419987589
2048,8,relu,float16,False,PreCompiledGatedMLP,mps,Forward Time (ms),25.09464580070926
2048,8,relu,float16,False,PreCompiledGatedMLP,mps,Backward Time (ms),43.0550624980242
2048,8,relu,bfloat16,False,GatedMLP,mps,Forward Time (ms),40.90564579964848
2048,8,relu,bfloat16,False,GatedMLP,mps,Backward Time (ms),63.61107090051519
2048,8,relu,bfloat16,False,PreCompiledGatedMLP,mps,Forward Time (ms),39.975412499916274
2048,8,relu,bfloat16,False,PreCompiledGatedMLP,mps,Backward Time (ms),61.959741699683946
2048,8,relu2,float32,False,GatedMLP,mps,Forward Time (ms),28.730712499236688
2048,8,relu2,float32,False,GatedMLP,mps,Backward Time (ms),46.450541699596215
2048,8,relu2,float32,False,PreCompiledGatedMLP,mps,Forward Time (ms),32.322233299782965
2048,8,relu2,float32,False,PreCompiledGatedMLP,mps,Backward Time (ms),67.07324169983622
2048,8,relu2,float16,False,GatedMLP,mps,Forward Time (ms),27.193004099535756
2048,8,relu2,float16,False,GatedMLP,mps,Backward Time (ms),40.42107510031201
2048,8,relu2,float16,False,PreCompiledGatedMLP,mps,Forward Time (ms),25.976545899175107
2048,8,relu2,float16,False,PreCompiledGatedMLP,mps,Backward Time (ms),41.07417500053998
2048,8,relu2,bfloat16,False,GatedMLP,mps,Forward Time (ms),42.183170800853986
2048,8,relu2,bfloat16,False,GatedMLP,mps,Backward Time (ms),65.44797499955166
2048,8,relu2,bfloat16,False,PreCompiledGatedMLP,mps,Forward Time (ms),42.86688749998575
2048,8,relu2,bfloat16,False,PreCompiledGatedMLP,mps,Backward Time (ms),62.213520900695585
2048,8,silu,float32,False,GatedMLP,mps,Forward Time (ms),26.539000000047963
2048,8,silu,float32,False,GatedMLP,mps,Backward Time (ms),44.0073041987489
2048,8,silu,float32,False,PreCompiledGatedMLP,mps,Forward Time (ms),25.83246669964865
2048,8,silu,float32,False,PreCompiledGatedMLP,mps,Backward Time (ms),45.81632490007905
2048,8,silu,float16,False,GatedMLP,mps,Forward Time (ms),25.580870799603872
2048,8,silu,float16,False,GatedMLP,mps,Backward Time (ms),39.915987600397784
2048,8,silu,float16,False,PreCompiledGatedMLP,mps,Forward Time (ms),25.21134590060683
2048,8,silu,float16,False,PreCompiledGatedMLP,mps,Backward Time (ms),41.2052790998132
2048,8,silu,bfloat16,False,GatedMLP,mps,Forward Time (ms),41.27822919981554
2048,8,silu,bfloat16,False,GatedMLP,mps,Backward Time (ms),65.77244999934919
2048,8,silu,bfloat16,False,PreCompiledGatedMLP,mps,Forward Time (ms),39.696795800409745
2048,8,silu,bfloat16,False,PreCompiledGatedMLP,mps,Backward Time (ms),61.842166699352674
