dim,hidden_mult,activation,dtype,fp8,class,device,measurement,value
2048,2,relu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),34.38912080018781
2048,2,relu2,float32,False,MLP,mps,Forward Time (ms),12.997645803261548
2048,2,relu2,float32,False,MLP,mps,Backward Time (ms),28.373074997216463
2048,2,relu2,float32,False,PreCompiledMLP,mps,Forward Time (ms),11.022583401063457
2048,2,relu2,float32,False,PreCompiledMLP,mps,Backward Time (ms),29.033174901269376
2048,2,relu2,float16,False,MLP,mps,Forward Time (ms),14.206858404213563
2048,2,relu2,float16,False,MLP,mps,Backward Time (ms),23.177691595628858
2048,2,relu2,float16,False,PreCompiledMLP,mps,Forward Time (ms),9.902950003743172
2048,2,relu2,float16,False,PreCompiledMLP,mps,Backward Time (ms),21.67332919780165
2048,2,relu2,bfloat16,False,MLP,mps,Forward Time (ms),21.689858299214393
2048,2,relu2,bfloat16,False,MLP,mps,Backward Time (ms),36.1232207971625
2048,2,relu2,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),17.678074998548254
2048,2,relu2,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),34.07577500329353
2048,2,silu,float32,False,MLP,mps,Forward Time (ms),11.920137499691918
2048,2,silu,float32,False,MLP,mps,Backward Time (ms),27.282641700003296
2048,2,silu,float32,False,PreCompiledMLP,mps,Forward Time (ms),11.153270798968151
2048,2,silu,float32,False,PreCompiledMLP,mps,Backward Time (ms),27.844270900823176
2048,2,silu,float16,False,MLP,mps,Forward Time (ms),13.220787496538833
2048,2,silu,float16,False,MLP,mps,Backward Time (ms),22.12264590198174
2048,2,silu,float16,False,PreCompiledMLP,mps,Forward Time (ms),9.983841696521267
2048,2,silu,float16,False,PreCompiledMLP,mps,Backward Time (ms),21.75582080380991
2048,2,silu,bfloat16,False,MLP,mps,Forward Time (ms),21.16751669673249
2048,2,silu,bfloat16,False,MLP,mps,Backward Time (ms),34.2789874994196
2048,2,silu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),15.191541600506753
2048,2,silu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),32.29837089893408
2048,4,relu,float32,False,MLP,mps,Forward Time (ms),28.499716601800174
2048,4,relu,float32,False,MLP,mps,Backward Time (ms),45.83715429762378
2048,4,relu,float32,False,PreCompiledMLP,mps,Forward Time (ms),24.22388750128448
2048,4,relu,float32,False,PreCompiledMLP,mps,Backward Time (ms),48.476912500336766
2048,4,relu,float16,False,MLP,mps,Forward Time (ms),25.716099998680875
2048,4,relu,float16,False,MLP,mps,Backward Time (ms),42.70637090085074
2048,4,relu,float16,False,PreCompiledMLP,mps,Forward Time (ms),22.128787502879277
2048,4,relu,float16,False,PreCompiledMLP,mps,Backward Time (ms),44.3833666970022
2048,4,relu,bfloat16,False,MLP,mps,Forward Time (ms),39.987091603688896
2048,4,relu,bfloat16,False,MLP,mps,Backward Time (ms),66.90597499837168
2048,4,relu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),37.21049999585375
2048,4,relu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),67.16024170164019
2048,4,relu2,float32,False,MLP,mps,Forward Time (ms),31.119049998233095
2048,4,relu2,float32,False,MLP,mps,Backward Time (ms),48.92784170224331
2048,4,relu2,float32,False,PreCompiledMLP,mps,Forward Time (ms),24.82677919906564
2048,4,relu2,float32,False,PreCompiledMLP,mps,Backward Time (ms),62.172737502260134
2048,4,relu2,float16,False,MLP,mps,Forward Time (ms),30.88683329988271
2048,4,relu2,float16,False,MLP,mps,Backward Time (ms),41.56918750377372
2048,4,relu2,float16,False,PreCompiledMLP,mps,Forward Time (ms),24.898954201489687
2048,4,relu2,float16,False,PreCompiledMLP,mps,Backward Time (ms),42.71359579870477
2048,4,relu2,bfloat16,False,MLP,mps,Forward Time (ms),42.2189167002216
2048,4,relu2,bfloat16,False,MLP,mps,Backward Time (ms),69.10872919834219
2048,4,relu2,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),39.084891602396965
2048,4,relu2,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),68.8889583980199
2048,4,silu,float32,False,MLP,mps,Forward Time (ms),25.29657079721801
2048,4,silu,float32,False,MLP,mps,Backward Time (ms),47.92421670281328
2048,4,silu,float32,False,PreCompiledMLP,mps,Forward Time (ms),25.42835830245167
2048,4,silu,float32,False,PreCompiledMLP,mps,Backward Time (ms),47.9826416936703
2048,4,silu,float16,False,MLP,mps,Forward Time (ms),25.73589169769548
2048,4,silu,float16,False,MLP,mps,Backward Time (ms),42.92057490092702
2048,4,silu,float16,False,PreCompiledMLP,mps,Forward Time (ms),21.991320804227144
2048,4,silu,float16,False,PreCompiledMLP,mps,Backward Time (ms),43.754366697976366
2048,4,silu,bfloat16,False,MLP,mps,Forward Time (ms),40.108195797074586
2048,4,silu,bfloat16,False,MLP,mps,Backward Time (ms),67.21074590459466
2048,4,silu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),37.54474580055103
2048,4,silu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),67.76826250134036
2048,8,relu,float32,False,MLP,mps,Forward Time (ms),61.39777500065975
2048,8,relu,float32,False,MLP,mps,Backward Time (ms),102.24278749665245
2048,8,relu,float32,False,PreCompiledMLP,mps,Forward Time (ms),55.50003329990432
2048,8,relu,float32,False,PreCompiledMLP,mps,Backward Time (ms),106.61439590039663
2048,8,relu,float16,False,MLP,mps,Forward Time (ms),49.98414579895325
2048,8,relu,float16,False,MLP,mps,Backward Time (ms),86.19253339711577
2048,8,relu,float16,False,PreCompiledMLP,mps,Forward Time (ms),50.47298749559559
2048,8,relu,float16,False,PreCompiledMLP,mps,Backward Time (ms),88.07782080257311
2048,8,relu,bfloat16,False,MLP,mps,Forward Time (ms),80.06559580098838
2048,8,relu,bfloat16,False,MLP,mps,Backward Time (ms),133.3386167010758
2048,8,relu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),78.40245419647545
2048,8,relu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),134.59379990235902
2048,8,relu2,float32,False,MLP,mps,Forward Time (ms),61.699700000463054
2048,8,relu2,float32,False,MLP,mps,Backward Time (ms),97.50159999821335
2048,8,relu2,float32,False,PreCompiledMLP,mps,Forward Time (ms),62.20293329679407
2048,8,relu2,float32,False,PreCompiledMLP,mps,Backward Time (ms),95.93628340517171
2048,8,relu2,float16,False,MLP,mps,Forward Time (ms),65.34977920236997
2048,8,relu2,float16,False,MLP,mps,Backward Time (ms),171.29199170158245
2048,8,relu2,float16,False,PreCompiledMLP,mps,Forward Time (ms),107.87899999995716
2048,8,relu2,float16,False,PreCompiledMLP,mps,Backward Time (ms),36.892641603481025
2048,8,relu2,bfloat16,False,MLP,mps,Forward Time (ms),81.26023330260068
2048,8,relu2,bfloat16,False,MLP,mps,Backward Time (ms),141.48302089888602
2048,8,relu2,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),81.36128330370411
2048,8,relu2,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),159.65557919698767
2048,8,silu,float32,False,MLP,mps,Forward Time (ms),72.30495830299333
2048,8,silu,float32,False,MLP,mps,Backward Time (ms),88.09094579773955
2048,8,silu,float32,False,PreCompiledMLP,mps,Forward Time (ms),59.62672079913318
2048,8,silu,float32,False,PreCompiledMLP,mps,Backward Time (ms),99.70300419954583
2048,8,silu,float16,False,MLP,mps,Forward Time (ms),49.02841669972986
2048,8,silu,float16,False,MLP,mps,Backward Time (ms),86.72371660359204
2048,8,silu,float16,False,PreCompiledMLP,mps,Forward Time (ms),48.987170797772706
2048,8,silu,float16,False,PreCompiledMLP,mps,Backward Time (ms),86.30933330277912
2048,8,silu,bfloat16,False,MLP,mps,Forward Time (ms),77.96636670245789
2048,8,silu,bfloat16,False,MLP,mps,Backward Time (ms),136.4013792015612
2048,8,silu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),78.07052920106798
2048,8,silu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),137.24864160176367
